rir,mean_score,record_count
mic6_src0,0.8470653489422003,252
mic2_src2,0.7792338215536648,252
mic2_src3,0.5938354710390541,252
mic6_src1,0.727946894695094,252
mic2_src4,0.6677155221798414,252
mic3_src4,0.7812401602408445,252
mic7_src1,0.947114389269321,252
mic3_src3,0.6958806891465688,252
mic3_src2,0.7430624477700203,252
mic7_src0,0.6941999189145626,252
mic4_src3,0.9662741575344775,252
mic0_src1,0.8820962738758269,252
mic4_src4,0.7614956182354338,252
mic0_src0,0.7150271762429333,252
mic4_src2,0.6703813759441518,252
mic5_src2,0.7007838970583097,252
mic1_src0,0.8468206025417696,252
mic5_src4,0.8502959803129623,252
mic1_src1,0.7680258148097081,252
mic5_src3,0.7299201173796799,252
mic6_src4,0.6757948313218308,252
mic2_src1,0.7359543394383424,252
mic6_src3,0.7296897487026033,252
mic6_src2,0.7532826742222026,252
mic2_src0,0.6546399480212632,252
mic3_src0,0.7996210992141316,252
mic7_src2,0.7047905270879118,252
mic7_src3,0.7118575744787221,252
mic3_src1,0.7569578356962879,252
mic7_src4,0.7429578789491974,252
mic0_src2,0.6918297972931375,252
mic4_src0,0.7404625897768222,252
mic0_src4,0.7415145509029567,252
mic4_src1,0.7317090711321126,252
mic0_src3,0.7589924997347024,252
mic1_src3,0.6636974074738959,252
mic5_src1,0.717921070086174,252
mic1_src4,0.6734890434693188,252
mic5_src0,0.7019740024731943,252
mic1_src2,0.9617431942162787,252
