rir,mean_score,record_count
mic6_src0,0.3917774259442005,252
mic2_src2,0.26216265644457126,252
mic2_src3,0.2713745739645238,252
mic6_src1,0.341436052376207,252
mic2_src4,0.592305767804427,252
mic3_src4,0.26291088536043156,252
mic7_src1,0.4110992736066285,252
mic3_src3,0.41548698927210176,252
mic3_src2,0.31421129933482483,252
mic7_src0,0.2652854376608445,252
mic4_src3,0.328524410855855,252
mic0_src1,0.3732590414962762,252
mic4_src4,0.28077519711026067,252
mic0_src0,0.31131904485276846,252
mic4_src2,0.323205251061332,252
mic5_src2,0.32673395250071136,252
mic1_src0,0.32168130539437034,252
mic5_src4,0.28719191830921287,252
mic1_src1,0.43571678058419583,252
mic5_src3,0.35340132014716336,252
mic6_src4,0.36957107976942527,252
mic2_src1,0.31756799995609836,252
mic6_src3,0.27409717494763697,252
mic6_src2,0.2831466171012594,252
mic2_src0,0.6184836723698067,252
mic3_src0,0.2639470965865307,252
mic7_src2,0.5054736071096372,252
mic7_src3,0.4761293228913688,252
mic3_src1,0.4225749530402528,252
mic7_src4,0.2612675668323879,252
mic0_src2,0.30444182141809806,252
mic4_src0,0.30757736429860805,252
mic0_src4,0.40393841907546074,252
mic4_src1,0.3544046612554685,252
mic0_src3,0.26445848408572853,252
mic1_src3,0.3273781748859057,252
mic5_src1,0.5023433948032996,252
mic1_src4,0.346541905272123,252
mic5_src0,0.28881378979329636,252
mic1_src2,0.3853940999863237,252
