rir,mean_score,record_count
mic6_src0,0.7208362127664051,252
mic2_src2,0.6251635312543389,252
mic2_src3,0.6596715452887579,252
mic6_src1,0.6640546368930975,252
mic2_src4,0.7091554003334309,252
mic3_src4,0.7799796574243102,252
mic7_src1,0.5748566574450702,252
mic3_src3,0.5737030238671444,252
mic3_src2,0.6723430257325467,252
mic7_src0,0.5446467570630683,252
mic4_src3,0.6183638987255458,252
mic0_src1,0.7522596135152045,252
mic4_src4,0.9091407523835358,252
mic0_src0,0.6619901756341566,252
mic4_src2,0.8818635950447538,252
mic5_src2,0.7232231785092165,252
mic1_src0,0.6191325864466019,252
mic5_src4,0.7436482405016458,252
mic1_src1,0.6608218389026209,252
mic5_src3,0.631239599134513,252
mic6_src4,0.6161438545433338,252
mic2_src1,0.6415126926434098,252
mic6_src3,0.6166590887161978,252
mic6_src2,0.6425770266608224,252
mic2_src0,0.6134388911382449,252
mic3_src0,0.5534124616531628,252
mic7_src2,0.6936524902530514,252
mic7_src3,0.6053172785726962,252
mic3_src1,0.6168981080014637,252
mic7_src4,0.7611878835548346,252
mic0_src2,0.6101473378216627,252
mic4_src0,0.5910742893944171,252
mic0_src4,0.60430995313633,252
mic4_src1,0.658216331451677,252
mic0_src3,0.7467819448134632,252
mic1_src3,0.6617370916060322,252
mic5_src1,0.6303800974168208,252
mic1_src4,0.6941512002613696,252
mic5_src0,0.5860933697333892,252
mic1_src2,0.6492128594172031,252
