rir,mean_score,record_count
mic6_src0,0.3872445679207283,252
mic2_src2,0.41381460301398404,252
mic2_src3,0.18487324272871505,252
mic6_src1,0.43116827663507257,252
mic7_src1,0.30753364342048295,252
mic3_src3,0.2200937659713642,252
mic3_src2,0.17776264460997038,252
mic7_src0,0.41613074577576337,252
mic4_src3,0.22039391222692073,252
mic0_src1,0.16589853427695458,252
mic8_src2,0.2903916065639611,252
mic8_src3,0.23640626781031596,252
mic0_src0,0.24358332154069626,252
mic4_src2,0.18650745814087413,252
mic5_src2,0.19149024458449596,252
mic1_src0,0.22500388306300645,252
mic9_src3,0.23627155705860806,252
mic9_src2,0.21233805993144977,252
mic1_src1,0.20443776417327214,252
mic5_src3,0.5026360154440366,252
mic2_src1,0.19964466673677453,252
mic6_src3,0.24683388844024257,252
mic6_src2,0.2533596853887871,252
mic2_src0,0.1644300298724281,252
mic3_src0,0.49623494654786277,252
mic7_src2,0.2830451156078196,252
mic7_src3,0.2646765350316077,252
mic3_src1,0.3054662686577375,252
mic0_src2,0.4002892175267863,252
mic4_src0,0.4883891238873684,252
mic8_src1,0.25573174474405275,252
mic8_src0,0.35566705866361503,252
mic4_src1,0.28576670308335733,252
mic0_src3,0.275200908279589,252
mic1_src3,0.19447467893714637,252
mic5_src1,0.2676632498243777,252
mic9_src0,0.49196164119484076,252
mic9_src1,0.27385626911816574,252
mic5_src0,0.29758145912841444,252
mic1_src2,0.2542394606097363,252
