mic0_src0/SSB00050019.wav,1335.7624872954837
mic0_src0/SSB00050216.wav,1335.7624872954837
mic0_src0/SSB00050393.wav,1335.7624872954837
mic0_src0/SSB00090024.wav,1335.7624872954837
mic0_src0/SSB00090218.wav,1335.7624872954837
mic0_src0/SSB00090460.wav,1335.7624872954837
mic0_src0/SSB00110018.wav,1335.7624872954837
mic0_src0/SSB00110041.wav,1335.7624872954837
mic0_src0/SSB00110117.wav,1335.7624872954837
mic0_src0/SSB00120001.wav,1335.7624872954837
mic0_src0/SSB00120365.wav,1335.7624872954837
mic0_src0/SSB00120502.wav,1335.7624872954837
mic0_src0/SSB00160206.wav,1335.7624872954837
mic0_src0/SSB00160351.wav,1335.7624872954837
mic0_src0/SSB00160474.wav,1335.7624872954837
mic0_src0/SSB00180293.wav,1335.7624872954837
mic0_src0/SSB00180298.wav,1335.7624872954837
mic0_src0/SSB00180318.wav,1335.7624872954837
mic0_src0/SSB00330089.wav,1335.7624872954837
mic0_src0/SSB00330146.wav,1335.7624872954837
mic0_src0/SSB00330451.wav,1335.7624872954837
mic0_src0/SSB00380036.wav,1335.7624872954837
mic0_src0/SSB00380197.wav,1335.7624872954837
mic0_src0/SSB00380263.wav,1335.7624872954837
mic0_src0/SSB00430158.wav,1335.7624872954837
mic0_src0/SSB00430172.wav,1335.7624872954837
mic0_src0/SSB00430496.wav,1335.7624872954837
mic0_src0/SSB00570365.wav,1335.7624872954837
mic0_src0/SSB00570367.wav,1335.7624872954837
mic0_src0/SSB00570411.wav,1335.7624872954837
mic0_src0/SSB00730033.wav,1335.7624872954837
mic0_src0/SSB00730113.wav,1335.7624872954837
mic0_src0/SSB00730334.wav,1335.7624872954837
mic0_src0/SSB00800130.wav,1335.7624872954837
mic0_src0/SSB00800229.wav,1335.7624872954837
mic0_src0/SSB00800265.wav,1335.7624872954837
mic0_src0/SSB01120053.wav,1335.7624872954837
mic0_src0/SSB01120241.wav,1335.7624872954837
mic0_src0/SSB01120254.wav,1335.7624872954837
mic0_src0/SSB01220057.wav,1335.7624872954837
mic0_src0/SSB01220171.wav,1335.7624872954837
mic0_src0/SSB01220343.wav,1335.7624872954837
mic0_src0/SSB01330351.wav,1335.7624872954837
