rir,mean_score,record_count
mic6_src0,5.095419397647778,252
mic2_src2,6.166407543378403,252
mic2_src3,6.2274583858743915,252
mic6_src1,6.408572648232096,252
mic2_src4,4.540325136122567,252
mic3_src4,4.789702217931535,252
mic7_src1,5.260992040315212,252
mic3_src3,5.556205953721257,252
mic3_src2,8.611540635699088,252
mic7_src0,9.887546785669043,252
mic4_src3,8.398916332932213,252
mic0_src1,4.6830310507910875,252
mic4_src4,5.727690895646823,252
mic0_src0,5.378613010694371,252
mic4_src2,5.308411812763334,252
mic5_src2,6.195345326093155,252
mic1_src0,5.695912894531491,252
mic5_src4,4.974783848739708,252
mic1_src1,6.732789702976255,252
mic5_src3,9.15512667637733,252
mic6_src4,7.085268221688899,252
mic2_src1,4.863839653230026,252
mic6_src3,4.66348867440875,252
mic6_src2,5.566500791427587,252
mic2_src0,5.606439027213656,252
mic3_src0,5.7538513629511545,252
mic7_src2,6.20928753770924,252
mic7_src3,13.652687459241921,252
mic3_src1,4.997062108318793,252
mic7_src4,5.150113128398138,252
mic0_src2,4.996027146549304,252
mic4_src0,5.943717745353049,252
mic0_src4,7.272500661658244,252
mic4_src1,4.952059677710634,252
mic0_src3,5.4637515027197106,252
mic1_src3,5.751902599103345,252
mic5_src1,4.735468582528902,252
mic1_src4,5.195143398051452,252
mic5_src0,6.570298458252249,252
mic1_src2,12.094477707762193,252
