rir,mean_score,record_count
mic6_src0,97.949627035526,252
mic2_src2,64.05778158763522,252
mic2_src3,37.902072873089615,252
mic6_src1,40.53403736952212,252
mic2_src4,64.75384678478885,252
mic3_src4,44.785361973231595,252
mic7_src1,35.95800641628357,252
mic3_src3,28.67764127692451,252
mic3_src2,48.615230346543235,252
mic7_src0,31.591023492041497,252
mic4_src3,34.20715276928937,252
mic0_src1,29.948260397187855,252
mic4_src4,54.82221936709496,252
mic0_src0,60.680024851027426,252
mic4_src2,56.31624879927758,252
mic5_src2,87.71467953893836,252
mic1_src0,39.37935110372734,252
mic5_src4,115.60900177836403,252
mic1_src1,97.4758540115176,252
mic5_src3,32.82262268295878,252
mic6_src4,63.553629145947376,252
mic2_src1,56.01768087989629,252
mic6_src3,37.402453213954836,252
mic6_src2,40.44028985743369,252
mic2_src0,169.33718655882856,252
mic3_src0,31.624981621083663,252
mic7_src2,34.30802260216314,252
mic7_src3,30.05001561275943,252
mic3_src1,38.38865820052427,252
mic7_src4,48.49171955620665,252
mic0_src2,39.071470728801195,252
mic4_src0,78.60874407467693,252
mic0_src4,51.39893612985406,252
mic4_src1,52.55278008770519,252
mic0_src3,40.66332812621683,252
mic1_src3,52.128868110069625,252
mic5_src1,40.81584187211525,252
mic1_src4,32.32917837075116,252
mic5_src0,46.85980399013679,252
mic1_src2,66.34574860442258,252
