rir,mean_score,record_count
mic6_src0,273.0890992092229,252
mic2_src2,178.11785864240184,252
mic2_src3,70.38600921104891,252
mic6_src1,123.83101826420165,252
mic2_src4,92.13768381820881,252
mic3_src4,190.1959425439853,252
mic7_src1,503.4699085315995,252
mic3_src3,107.5166516671027,252
mic3_src2,156.80370628553416,252
mic7_src0,107.0912381705991,252
mic4_src3,590.088666810681,252
mic0_src1,315.3113131648899,252
mic4_src4,154.0343220302159,252
mic0_src0,112.5196185779041,252
mic4_src2,91.84051129679644,252
mic5_src2,97.47192624022942,252
mic1_src0,289.5232449295428,252
mic5_src4,279.45118946227,252
mic1_src1,187.53256144779078,252
mic5_src3,121.22853207474452,252
mic6_src4,88.47696458818969,252
mic2_src1,150.9774259897438,252
mic6_src3,116.06057774788572,252
mic6_src2,159.3124164164567,252
mic2_src0,98.18998685589536,252
mic3_src0,226.3728188581597,252
mic7_src2,115.53105337596594,252
mic7_src3,114.76051144157127,252
mic3_src1,150.04981610530288,252
mic7_src4,146.31376974282261,252
mic0_src2,106.59808636366226,252
mic4_src0,138.20154983883893,252
mic0_src4,133.78577571614045,252
mic4_src1,122.57439321043722,252
mic0_src3,141.68551858366564,252
mic1_src3,86.90131081085278,252
mic5_src1,108.0443690250045,252
mic1_src4,96.82891607714868,252
mic5_src0,106.22751415230174,252
mic1_src2,574.1795455691846,252
