rir,mean_score,record_count
mic6_src0,315.48404974847915,252
mic6_src1,701.8243249375344,252
mic3_src4,702.3854065224783,252
mic7_src1,153.0698958749398,252
mic3_src3,256.7765412536132,252
mic3_src2,247.4513220266871,252
mic7_src0,202.41511875019935,252
mic4_src3,471.49780603163157,252
mic0_src1,245.0762734660144,252
mic4_src4,232.82982091390957,252
mic8_src2,171.60053111895786,252
mic8_src3,269.6697760643952,252
mic8_src4,122.01816205627681,252
mic0_src0,150.03778750698132,252
mic4_src2,219.84775421109052,252
mic5_src2,477.3284283268277,252
mic1_src0,290.6675111642331,252
mic5_src4,168.212223899835,252
mic1_src1,211.82450351195152,252
mic5_src3,219.29090525706638,252
mic6_src4,126.71512127894617,252
mic6_src3,268.8535891280975,252
mic6_src2,195.5755002610048,252
mic3_src0,201.44386149841043,252
mic7_src2,188.79008408457602,252
mic7_src3,272.80702653753383,252
mic3_src1,154.35329503575926,252
mic7_src4,823.9545338137876,252
mic0_src2,497.3428646638071,252
mic4_src0,447.18801731387674,252
mic8_src1,527.7420491200832,252
mic8_src0,391.78263364774864,252
mic0_src4,178.30523112254863,252
mic4_src1,365.5532700403111,252
mic0_src3,155.21097134758082,252
mic1_src3,348.65338431027027,252
mic5_src1,377.51942414824236,252
mic1_src4,322.16215226586934,252
mic5_src0,224.92199210485902,252
mic1_src2,441.42468336203075,252
