rir,mean_score,record_count
mic0_src0,0.5024933483094748,252
mic0_src1,0.5140756961590618,252
mic0_src2,0.8695587274576219,252
mic0_src3,0.5385200637329007,252
mic1_src0,0.49489926479553864,252
mic1_src1,0.5480860896840588,252
mic1_src2,0.4317675386425176,252
mic1_src3,0.4803376372067624,252
mic2_src0,0.3919445526399822,252
mic2_src1,0.6427416017843229,252
mic2_src2,0.900201927541879,252
mic2_src3,0.5291176570544303,252
mic3_src0,0.9118604275794722,252
mic3_src1,0.5562584639366388,252
mic3_src2,0.44511536608868174,252
mic3_src3,0.6425818722080793,252
mic4_src0,0.9384798514748777,252
mic4_src1,0.6111823135863835,252
mic4_src2,0.6597129939847458,252
mic4_src3,0.5923877449602133,252
mic5_src0,0.7253973865333734,252
mic5_src1,0.5445746180995316,252
mic5_src2,0.5444729940127402,252
mic5_src3,0.943112436654704,252
mic6_src0,0.8516403078162008,252
mic6_src1,0.8478640005958294,252
mic6_src2,0.6421035600906988,252
mic6_src3,0.6002424319274294,252
mic7_src0,0.8533387409651813,252
mic7_src1,0.6771766458965229,252
mic8_src2,0.6139503576702455,252
mic8_src3,0.5285374403187999,252
mic9_src3,0.7168291287933515,252
mic9_src2,0.6327025373044958,252
mic7_src2,0.5662885473257064,252
mic7_src3,0.7079825559354733,252
mic8_src1,0.5938272221817015,252
mic8_src0,0.7023465952738948,252
mic9_src0,0.9170226743898705,252
mic9_src1,0.6108726307768608,252
