rir,mean_score,record_count
mic0_src0,0.5729237422283608,252
mic0_src1,0.2675760898352209,252
mic0_src2,0.21906348870158138,252
mic0_src3,0.24071184118751793,252
mic0_src4,0.14371169411685125,252
mic1_src0,0.26470561735753556,252
mic1_src1,0.9467027444176798,252
mic1_src2,0.19592163323547565,252
mic1_src3,0.1325844650574114,252
mic1_src4,0.24440373461939657,252
mic2_src0,0.7061053374200184,252
mic2_src1,0.5006827295456893,252
mic2_src2,0.2502636766769592,252
mic2_src3,0.3251343504363504,252
mic2_src4,0.27477733537847976,252
mic3_src0,0.14817875503640862,252
mic3_src1,0.18439806578134046,252
mic3_src2,0.16610917315369061,252
mic3_src3,0.22904897450997194,252
mic3_src4,0.3537163241876365,252
mic4_src0,0.17197509258007962,252
mic4_src1,0.2944620041146212,252
mic4_src2,0.17631912167244043,252
mic4_src3,0.40703090541756964,252
mic4_src4,0.8935081148427173,252
mic5_src0,0.14208375722038954,252
mic5_src1,0.6694324320438142,252
mic5_src2,0.1456822728389309,252
mic5_src3,0.16179118851298183,252
mic5_src4,0.1964016800474828,252
mic6_src0,0.27672178169130074,252
mic6_src1,0.23151064441037617,252
mic7_src1,0.9097069446044548,252
mic7_src0,0.33473629052672715,252
mic6_src4,0.17150592721434543,252
mic6_src3,0.17022736685358808,252
mic6_src2,0.22546918480341724,252
mic7_src2,0.1929826854196265,252
mic7_src3,0.186704617094477,252
mic7_src4,0.21093084514575286,252
