rir,mean_score,record_count
mic0_src0,0.08299822094714152,252
mic0_src1,0.031438636744620566,252
mic0_src2,0.10080922295707213,252
mic0_src3,0.054605821976462555,252
mic0_src4,0.13261779089192524,252
mic1_src0,0.11371983266079491,252
mic1_src1,0.09500031574230824,252
mic1_src2,0.18586795705836906,252
mic1_src3,0.04915112797608782,252
mic1_src4,0.06696932581408853,252
mic2_src0,0.0772483012348314,252
mic2_src1,0.06190997915207946,252
mic2_src2,0.07848848566840837,252
mic2_src3,0.05106085724589108,252
mic2_src4,0.03494768645709095,252
mic3_src0,0.1304969640401217,252
mic3_src1,0.08364441275664455,252
mic3_src2,0.18327030246890708,252
mic3_src3,0.051904080870820164,252
mic3_src4,0.06984439590878261,252
mic4_src0,0.05093852491369245,252
mic4_src1,0.03325328921046654,252
mic4_src2,0.060991644395498104,252
mic4_src3,0.09656744723373704,252
mic4_src4,0.05035356380204073,252
mic5_src0,0.09179652281304533,252
mic5_src1,0.12441336426403884,252
mic5_src2,0.13273640950364632,252
mic5_src3,0.09995485636124715,252
mic5_src4,0.13112522551256717,252
mic6_src0,0.07025507030619015,252
mic6_src1,0.05678878583386388,252
mic7_src1,0.1122747199412895,252
mic7_src0,0.14496158985134866,252
mic6_src4,0.09229615344765739,252
mic6_src3,0.03387280331893191,252
mic6_src2,0.11976067154804669,252
mic7_src2,0.060632914182428374,252
mic7_src3,0.32016280577081196,252
mic7_src4,0.07621199833716234,252
