rir,mean_score,record_count
mic6_src0,40.394683707274545,252
mic2_src2,43.19822405168379,252
mic2_src3,15.439433653288644,252
mic6_src1,46.325232842797654,252
mic7_src1,26.952978854067197,252
mic3_src3,16.560574296650035,252
mic3_src2,14.623661489036316,252
mic7_src0,42.70102538096597,252
mic4_src3,17.68766704352562,252
mic0_src1,13.98151193697082,252
mic8_src2,24.39245134330596,252
mic8_src3,19.461133421210658,252
mic0_src0,18.353804845616757,252
mic4_src2,16.038426381593297,252
mic5_src2,15.82771747823203,252
mic1_src0,19.06428698999788,252
mic9_src3,17.84193561788947,252
mic9_src2,16.529863446933387,252
mic1_src1,15.612533058634217,252
mic5_src3,66.28511655434848,252
mic2_src1,15.368962468405638,252
mic6_src3,19.484263349126277,252
mic6_src2,17.735184858826702,252
mic2_src0,13.85595898895768,252
mic3_src0,57.59099403509937,252
mic7_src2,22.875226566117757,252
mic7_src3,20.673408337265563,252
mic3_src1,26.087630860744458,252
mic0_src2,49.336373083567175,252
mic4_src0,63.98818163430867,252
mic8_src1,22.912641828059684,252
mic8_src0,31.894204404694094,252
mic4_src1,24.784667745001364,252
mic0_src3,21.427209783388513,252
mic1_src3,15.979445254745562,252
mic5_src1,21.336203164532265,252
mic9_src0,55.995734343625365,252
mic9_src1,21.78524529776678,252
mic5_src0,24.591560014709746,252
mic1_src2,20.288762573966682,252
