rir,mean_score,record_count
mic6_src0,5.983337478922211,252
mic2_src2,7.1745887086959845,252
mic2_src3,7.419668931375605,252
mic6_src1,7.216554389727128,252
mic2_src4,5.215235359528615,252
mic3_src4,5.599656650785203,252
mic7_src1,6.319757746144372,252
mic3_src3,6.596853248760153,252
mic3_src2,9.7380761847686,252
mic7_src0,11.005560027177081,252
mic4_src3,9.508755440244512,252
mic0_src1,5.544723010425728,252
mic4_src4,6.756031937869659,252
mic0_src0,6.404901810715097,252
mic4_src2,6.225226864694597,252
mic5_src2,7.2720116728452115,252
mic1_src0,6.737023972750152,252
mic5_src4,5.953695500778534,252
mic1_src1,7.81928615683482,252
mic5_src3,10.227170365936535,252
mic6_src4,7.959635141976431,252
mic2_src1,5.683840261450569,252
mic6_src3,5.471504140966072,252
mic6_src2,6.723423228618423,252
mic2_src0,6.640067451894613,252
mic3_src0,6.858663970986031,252
mic7_src2,7.229227421374575,252
mic7_src3,15.276948070442195,252
mic3_src1,5.8469870261067225,252
mic7_src4,6.077615150155732,252
mic0_src2,6.0640129215777465,252
mic4_src0,6.922721617795471,252
mic0_src4,8.16216662024423,252
mic4_src1,5.911070441319205,252
mic0_src3,6.440262995760096,252
mic1_src3,6.815813723451405,252
mic5_src1,5.658059651222697,252
mic1_src4,6.065859997791409,252
mic5_src0,7.656450393649343,252
mic1_src2,13.527865406862935,252
