rir,mean_score,record_count
mic6_src0,268.2603824592562,252
mic2_src2,181.7556877945958,252
mic2_src3,73.19626274396943,252
mic6_src1,126.42980345347739,252
mic2_src4,95.02614255421466,252
mic3_src4,192.99078115979577,252
mic7_src1,475.4128226316321,252
mic3_src3,109.15866971703926,252
mic3_src2,160.13525728179047,252
mic7_src0,108.6100398218145,252
mic4_src3,547.313893783821,252
mic0_src1,311.05560013213005,252
mic4_src4,154.63759655212513,252
mic0_src0,112.06590253067415,252
mic4_src2,96.11167021340412,252
mic5_src2,102.13784186415995,252
mic1_src0,275.4478762552905,252
mic5_src4,270.89403841183275,252
mic1_src1,190.00856309403108,252
mic5_src3,121.47202094349069,252
mic6_src4,91.1969244360842,252
mic2_src1,154.0521480965441,252
mic6_src3,122.6792800291552,252
mic6_src2,158.2251886583962,252
mic2_src0,101.29374052098777,252
mic3_src0,223.78905914035485,252
mic7_src2,118.72231779800254,252
mic7_src3,120.10499861247908,252
mic3_src1,146.4992899478373,252
mic7_src4,146.06902228402961,252
mic0_src2,111.35148894480997,252
mic4_src0,145.12993177470884,252
mic0_src4,137.7427306692778,252
mic4_src1,122.89236470025924,252
mic0_src3,141.79004198781618,252
mic1_src3,90.54662102058114,252
mic5_src1,111.08490955300454,252
mic1_src4,99.25365526104748,252
mic5_src0,106.32135625668829,252
mic1_src2,541.2823630058224,252
