rir,mean_score,record_count
mic6_src0,0.8813897551104498,252
mic6_src1,0.9813713282190073,252
mic3_src4,0.9841250320058288,252
mic7_src1,0.7922031414194126,252
mic3_src3,0.8641455042130632,252
mic3_src2,0.8697688401101855,252
mic7_src0,0.839192395692881,252
mic4_src3,0.9497969064209901,252
mic0_src1,0.8637108353727307,252
mic4_src4,0.8480459117267412,252
mic8_src2,0.8088988111801075,252
mic8_src3,0.8744475289428293,252
mic8_src4,0.7485687705702886,252
mic0_src0,0.7705018780545843,252
mic4_src2,0.8440093788900399,252
mic5_src2,0.9449078239482532,252
mic1_src0,0.8747361881675488,252
mic5_src4,0.8063813777642381,252
mic1_src1,0.8311199701899885,252
mic5_src3,0.8398263501568051,252
mic6_src4,0.7457198989201441,252
mic6_src3,0.8615176768215699,252
mic6_src2,0.8130071074562613,252
mic3_src0,0.8405912103045899,252
mic7_src2,0.8067633673673864,252
mic7_src3,0.8745000921724815,252
mic3_src1,0.7747741087325574,252
mic7_src4,0.990468322377209,252
mic0_src2,0.9493959369528803,252
mic4_src0,0.9445801933747324,252
mic8_src1,0.9600808387505834,252
mic8_src0,0.9178440520735505,252
mic0_src4,0.8267751612325785,252
mic4_src1,0.8958023774005739,252
mic0_src3,0.767884064169755,252
mic1_src3,0.8934846609057087,252
mic5_src1,0.9226740040354027,252
mic1_src4,0.9003253215458472,252
mic5_src0,0.8397550745630329,252
mic1_src2,0.9348115969723901,252
