rir,mean_score,record_count
mic6_src0,0.6437099868841829,252
mic2_src2,0.5580612135525936,252
mic2_src3,0.4317275804198757,252
mic6_src1,0.4751486109318097,252
mic2_src4,0.5947375185709662,252
mic3_src4,0.49760738529091925,252
mic7_src1,0.46584252597022874,252
mic3_src3,0.3934216085672081,252
mic3_src2,0.5078710934687267,252
mic7_src0,0.41141738280141316,252
mic4_src3,0.43426608560075675,252
mic0_src1,0.39604847782160424,252
mic4_src4,0.5382149467847978,252
mic0_src0,0.5618514312098102,252
mic4_src2,0.5442112762710338,252
mic5_src2,0.604461541716906,252
mic1_src0,0.44136464424193417,252
mic5_src4,0.7006923949697055,252
mic1_src1,0.6467046167694805,252
mic5_src3,0.4286707590717639,252
mic6_src4,0.5637393639770661,252
mic2_src1,0.5333462743259446,252
mic6_src3,0.47116931334037665,252
mic6_src2,0.4456486299036241,252
mic2_src0,0.7671255474266666,252
mic3_src0,0.39755442029528937,252
mic7_src2,0.43520636365624504,252
mic7_src3,0.4267669797946004,252
mic3_src1,0.4678622106695814,252
mic7_src4,0.5166702395650721,252
mic0_src2,0.4723485018989679,252
mic4_src0,0.5888226353650414,252
mic0_src4,0.5460561277326932,252
mic4_src1,0.5199386804323933,252
mic0_src3,0.49265434162990623,252
mic1_src3,0.5253514038781841,252
mic5_src1,0.46334270970738894,252
mic1_src4,0.394456996683512,252
mic5_src0,0.47354721144436207,252
mic1_src2,0.5648549941274539,252
