rir,mean_score,record_count
mic6_src0,0.026111501111544793,252
mic2_src2,0.06693180474579137,252
mic2_src3,0.06493576454655303,252
mic6_src1,0.051937936689452055,252
mic2_src4,-0.008531190707708481,252
mic3_src4,0.0072445157421162035,252
mic7_src1,0.03290288252950221,252
mic3_src3,0.039759654371269874,252
mic3_src2,0.10879164550829536,252
mic7_src0,0.1349476518730975,252
mic4_src3,0.11797066244341432,252
mic0_src1,-0.001980631326656899,252
mic4_src4,0.04831304207245583,252
mic0_src0,0.03239978142265773,252
mic4_src2,0.02492508583350825,252
mic5_src2,0.0688728440509861,252
mic1_src0,0.04138487563425681,252
mic5_src4,0.02656138747061152,252
mic1_src1,0.08086050822789388,252
mic5_src3,0.12910927466013228,252
mic6_src4,0.068935958681757,252
mic2_src1,0.01283784743725492,252
mic6_src3,-0.0034630112214860086,252
mic6_src2,0.05158831880959351,252
mic2_src0,0.05462737771443398,252
mic3_src0,0.05240315734212148,252
mic7_src2,0.056939114653629656,252
mic7_src3,0.19886772616634826,252
mic3_src1,0.019965381229081574,252
mic7_src4,0.027754391333405053,252
mic0_src2,0.034179604050732344,252
mic4_src0,0.050243880098918885,252
mic0_src4,0.09411967421710855,252
mic4_src1,0.01715987272813425,252
mic0_src3,0.03292983318780678,252
mic1_src3,0.04658745375928829,252
mic5_src1,0.00436865425841037,252
mic1_src4,0.026423188173090622,252
mic5_src0,0.06916430919442994,252
mic1_src2,0.1834897563063024,252
