rir,mean_score,record_count
mic6_src0,0.74913771200594,252
mic2_src2,0.6233579485461184,252
mic2_src3,0.6675177835084101,252
mic6_src1,0.6683106217910797,252
mic2_src4,0.7187415974933627,252
mic3_src4,0.8062915487860961,252
mic7_src1,0.5771615617226663,252
mic3_src3,0.5712141577968399,252
mic3_src2,0.681721401959696,252
mic7_src0,0.5512295368843945,252
mic4_src3,0.6175837502544846,252
mic0_src1,0.7701141495501107,252
mic4_src4,0.9136568052355543,252
mic0_src0,0.6875178945904112,252
mic4_src2,0.8979762708481023,252
mic5_src2,0.7429732475548749,252
mic1_src0,0.6321755439972764,252
mic5_src4,0.760210301187989,252
mic1_src1,0.6622438668591285,252
mic5_src3,0.6391666667151642,252
mic6_src4,0.6225466492779096,252
mic2_src1,0.6387250877416727,252
mic6_src3,0.6291568414986071,252
mic6_src2,0.6526420850902226,252
mic2_src0,0.617742599238919,252
mic3_src0,0.5568191397352152,252
mic7_src2,0.7171223885509881,252
mic7_src3,0.6031036831574429,252
mic3_src1,0.6121573330231365,252
mic7_src4,0.7850432557616235,252
mic0_src2,0.6237307244728116,252
mic4_src0,0.6012249269076647,252
mic0_src4,0.6245680281836068,252
mic4_src1,0.6664062473482479,252
mic0_src3,0.7518576031788551,252
mic1_src3,0.6748403755469172,252
mic5_src1,0.6556823203994395,252
mic1_src4,0.7010605423657005,252
mic5_src0,0.5944019218359127,252
mic1_src2,0.6544487307708554,252
