rir,mean_score,record_count
mic6_src0,0.18829874041897268,252
mic2_src2,0.14786809739817902,252
mic2_src3,0.21295481376296474,252
mic6_src1,0.12066107302693568,252
mic2_src4,0.143730727201676,252
mic3_src4,0.14514332117261325,252
mic7_src1,0.4801555493754965,252
mic3_src3,0.14416538262900971,252
mic3_src2,0.10302117326844884,252
mic7_src0,0.2141803090380032,252
mic4_src3,0.23816861728746547,252
mic0_src1,0.16671671189716575,252
mic4_src4,0.5062079371191771,252
mic0_src0,0.27980206618470504,252
mic4_src2,0.11847042725412296,252
mic5_src2,0.1535183116563707,252
mic1_src0,0.1904508868986223,252
mic5_src4,0.11506424202867442,252
mic1_src1,0.5366928174635421,252
mic5_src3,0.1443755253803251,252
mic6_src4,0.08596831719885342,252
mic2_src1,0.2469058200424458,252
mic6_src3,0.1349731541694621,252
mic6_src2,0.1516963634393219,252
mic2_src0,0.34423051702653656,252
mic3_src0,0.09968944239547231,252
mic7_src2,0.154236181853789,252
mic7_src3,0.13852227698218164,252
mic3_src1,0.06814067492470122,252
mic7_src4,0.09299713335831912,252
mic0_src2,0.13379009149320545,252
mic4_src0,0.10199568973654889,252
mic0_src4,0.0709408241166389,252
mic4_src1,0.1269241623915406,252
mic0_src3,0.14672178841234268,252
mic1_src3,0.11748902147714602,252
mic5_src1,0.3180769531706597,252
mic1_src4,0.11483957197656738,252
mic5_src0,0.15527289646566955,252
mic1_src2,0.14672882489253025,252
