rir,mean_score,record_count
mic0_src0,0.040006407065425895,252
mic0_src1,0.043465100170518224,252
mic0_src2,0.03912025039326912,252
mic0_src3,0.0692613954475625,252
mic0_src4,0.028552564640480803,252
mic1_src0,0.05470450156369952,252
mic1_src1,0.04939174741335364,252
mic1_src2,0.012659537231729807,252
mic1_src3,0.019324516752527027,252
mic1_src4,0.033266865711504466,252
mic2_src0,0.029700871343344468,252
mic2_src1,0.03015085307256064,252
mic2_src2,0.04528582970307558,252
mic2_src3,0.07040582170345767,252
mic2_src4,0.02309292085918929,252
mic3_src0,0.04366576578660461,252
mic3_src1,0.04457538926455289,252
mic3_src2,0.0392735795160332,252
mic3_src3,0.02387445289363343,252
mic3_src4,0.09325215078944925,252
mic4_src0,0.03898563927432782,252
mic4_src1,0.026614076505473372,252
mic4_src2,0.026172898398889654,252
mic4_src3,0.0507768353307825,252
mic4_src4,0.028115497282890162,252
mic5_src0,0.033390410606415004,252
mic5_src1,0.027835939006171723,252
mic5_src2,0.08028559298248183,252
mic5_src3,0.062101381214389156,252
mic5_src4,0.0248523204277572,252
mic6_src0,0.040118044960724145,252
mic6_src1,0.12988671957073208,252
mic7_src1,0.04021034820099374,252
mic7_src0,0.03741845167193287,252
mic6_src4,0.04117562799494894,252
mic6_src3,0.023815216033561046,252
mic6_src2,0.033116242232465974,252
mic7_src2,0.023342847580922158,252
mic7_src3,0.03203840058686918,252
mic7_src4,0.026574355256980087,252
