rir,mean_score,record_count
mic0_src0,0.09338113039464073,252
mic0_src1,0.0646609201509684,252
mic0_src2,0.12494959713135058,252
mic0_src3,0.08511521905937902,252
mic0_src4,0.14562829685446393,252
mic1_src0,0.08679560477809209,252
mic1_src1,0.11572882873003647,252
mic1_src2,0.26098932263843244,252
mic1_src3,0.06599370014014092,252
mic1_src4,0.08403668930044256,252
mic2_src0,0.09549816151520633,252
mic2_src1,0.06237380919772745,252
mic2_src2,0.1083745839161737,252
mic2_src3,0.04994475556598893,252
mic2_src4,0.038931695937859535,252
mic3_src0,0.14242538623978795,252
mic3_src1,0.074738635275605,252
mic3_src2,0.15517324291304746,252
mic3_src3,0.0712281200111708,252
mic3_src4,0.08961798769790136,252
mic4_src0,0.05876203173822693,252
mic4_src1,0.06174959080670558,252
mic4_src2,0.045348993156811145,252
mic4_src3,0.10777112915649867,252
mic4_src4,0.07541559435964275,252
mic5_src0,0.09789242859280559,252
mic5_src1,0.115834075033237,252
mic5_src2,0.1315618610929065,252
mic5_src3,0.11097195513217332,252
mic5_src4,0.10544648095206309,252
mic6_src0,0.07940143029794092,252
mic6_src1,0.06544126639695927,252
mic7_src1,0.10101289567731449,252
mic7_src0,0.16386932523682132,252
mic6_src4,0.09900862782738928,252
mic6_src3,0.06096551991166622,252
mic6_src2,0.14310141161515205,252
mic7_src2,0.07237105499287495,252
mic7_src3,0.34132784711324626,252
mic7_src4,0.09586269757119849,252
