rir,mean_score,record_count
mic0_src0,0.9817827584595282,252
mic0_src1,0.9991154458604242,252
mic0_src2,0.9909813033654459,252
mic0_src3,0.9951648806855724,252
mic0_src4,0.9884468827728837,252
mic1_src0,0.9820648815996402,252
mic1_src1,0.9960156615250667,252
mic1_src2,0.99422912279272,252
mic1_src3,0.9948104399429406,252
mic1_src4,0.9952896661760925,252
mic2_src0,0.9790198028869818,252
mic2_src1,0.9939904051264006,252
mic2_src2,0.9936409841742023,252
mic2_src3,0.9893558613445356,252
mic2_src4,0.9888905791587286,252
mic3_src0,0.9863100046019666,252
mic3_src1,0.9897806836047743,252
mic3_src2,0.9965635205903146,252
mic3_src3,0.9868566542853513,252
mic3_src4,0.9992865573288817,252
mic4_src0,0.9820331586766478,252
mic4_src1,0.9959806529933607,252
mic4_src2,0.9998763782656631,252
mic4_src3,0.9815736592029932,252
mic4_src4,0.9999612937589233,252
mic5_src0,0.9806243264472289,252
mic5_src1,0.9923707698349493,252
mic5_src2,0.9970942197770738,252
mic5_src3,0.9951088318320338,252
mic5_src4,0.9996713171967713,252
mic6_src0,0.9958154232296637,252
mic6_src1,0.9965155541078864,252
mic7_src1,0.9876387197309388,252
mic7_src0,0.9868000161515359,252
mic6_src4,0.9888521044429761,252
mic6_src3,0.9914948737307869,252
mic6_src2,0.9948406743709884,252
mic7_src2,0.9951531698017302,252
mic7_src3,0.984329182362316,252
mic7_src4,0.9980989441943608,252
