rir,mean_score,record_count
mic0_src0,0.977202065396402,252
mic0_src1,0.9334988708309646,252
mic0_src2,0.9397141321417991,252
mic0_src3,0.9470145366413515,252
mic0_src4,0.9643541696024761,252
mic1_src0,0.910588038184301,252
mic1_src1,0.9717482064999192,252
mic1_src2,0.9706458566056583,252
mic1_src3,0.9621314197093246,252
mic1_src4,0.9305774917005313,252
mic2_src0,0.9987044815358624,252
mic2_src1,0.9596531372554876,252
mic2_src2,0.9738860203223794,252
mic2_src3,0.9290558194287286,252
mic2_src4,0.9756849883400163,252
mic3_src0,0.952244278733427,252
mic3_src1,0.9728070188319147,252
mic3_src2,0.9797184862206996,252
mic3_src3,0.9443910412096004,252
mic3_src4,0.9505878633338548,252
mic4_src0,0.9862748782946064,252
mic4_src1,0.9704239871435618,252
mic4_src2,0.9682294800102966,252
mic4_src3,0.9510691736217094,252
mic4_src4,0.9569568343836792,252
mic5_src0,0.959643673195669,252
mic5_src1,0.9218674155734897,252
mic5_src2,0.9923127658933769,252
mic5_src3,0.9298833768471516,252
mic5_src4,0.9883468026007682,252
mic6_src0,0.9824640590988046,252
mic6_src1,0.9404234245448377,252
mic7_src1,0.964590952228247,252
mic7_src0,0.9186385921591285,252
mic6_src4,0.9678905936757694,252
mic6_src3,0.9683386823587775,252
mic6_src2,0.9203645921378425,252
mic7_src2,0.9357227449490174,252
mic7_src3,0.9411112636871641,252
mic7_src4,0.9345766115766567,252
