rir,mean_score,record_count
mic0_src0,0.5072389456466532,252
mic0_src1,0.4649666555535652,252
mic0_src2,0.8725893809646579,252
mic0_src3,0.5180149928089641,252
mic1_src0,0.5007159201009063,252
mic1_src1,0.5361621622884527,252
mic1_src2,0.48071583192484674,252
mic1_src3,0.503145514268962,252
mic2_src0,0.42173864888816853,252
mic2_src1,0.6246838910409093,252
mic2_src2,0.8742952902681881,252
mic2_src3,0.47162188481462014,252
mic3_src0,0.9240450780131821,252
mic3_src1,0.6014570613598282,252
mic3_src2,0.4473842319638783,252
mic3_src3,0.6053280213900558,252
mic4_src0,0.9315911857886862,252
mic4_src1,0.6163076957522505,252
mic4_src2,0.646957481371153,252
mic4_src3,0.6227630668008497,252
mic5_src0,0.674159445565721,252
mic5_src1,0.5805914208456759,252
mic5_src2,0.5336311563323674,252
mic5_src3,0.9394841291810365,252
mic6_src0,0.8482506065346672,252
mic6_src1,0.8540684313453516,252
mic6_src2,0.6445124286383012,252
mic6_src3,0.6266195269237439,252
mic7_src0,0.8757689385396165,252
mic7_src1,0.6446091150274809,252
mic8_src2,0.6290242168706204,252
mic8_src3,0.5165208192361687,252
mic9_src3,0.6948685527745265,252
mic9_src2,0.5889500566588829,252
mic7_src2,0.5777411571180614,252
mic7_src3,0.6880489857453225,252
mic8_src1,0.5308292937671159,252
mic8_src0,0.726618436957289,252
mic9_src0,0.9210896671416324,252
mic9_src1,0.6070654200420053,252
